filepath,speaker_id,sentence_id,dialect_id
datasets\TIMIT\TRAIN\DR7\MBAR0\SX329.WAV,mbar0,sx329,dr7
datasets\TIMIT\TRAIN\DR7\MBAR0\SX419.WAV,mbar0,sx419,dr7
datasets\TIMIT\TRAIN\DR7\MBAR0\SX59.WAV,mbar0,sx59,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SA1.WAV,mbbr0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SA2.WAV,mbbr0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SI1055.WAV,mbbr0,si1055,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SI1685.WAV,mbbr0,si1685,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SI2315.WAV,mbbr0,si2315,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SX155.WAV,mbbr0,sx155,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SX245.WAV,mbbr0,sx245,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SX335.WAV,mbbr0,sx335,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SX425.WAV,mbbr0,sx425,dr7
datasets\TIMIT\TRAIN\DR7\MBBR0\SX65.WAV,mbbr0,sx65,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SA1.WAV,mbml0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SA2.WAV,mbml0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SI1169.WAV,mbml0,si1169,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SI1799.WAV,mbml0,si1799,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SI539.WAV,mbml0,si539,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SX179.WAV,mbml0,sx179,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SX269.WAV,mbml0,sx269,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SX359.WAV,mbml0,sx359,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SX449.WAV,mbml0,sx449,dr7
datasets\TIMIT\TRAIN\DR7\MBML0\SX89.WAV,mbml0,sx89,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SA1.WAV,mbom0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SA2.WAV,mbom0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SI1014.WAV,mbom0,si1014,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SI1644.WAV,mbom0,si1644,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SI2274.WAV,mbom0,si2274,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SX114.WAV,mbom0,sx114,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SX204.WAV,mbom0,sx204,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SX294.WAV,mbom0,sx294,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SX311.WAV,mbom0,sx311,dr7
datasets\TIMIT\TRAIN\DR7\MBOM0\SX384.WAV,mbom0,sx384,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SA1.WAV,mbth0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SA2.WAV,mbth0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SI2102.WAV,mbth0,si2102,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SI505.WAV,mbth0,si505,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SI757.WAV,mbth0,si757,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SX122.WAV,mbth0,sx122,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SX212.WAV,mbth0,sx212,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SX302.WAV,mbth0,sx302,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SX32.WAV,mbth0,sx32,dr7
datasets\TIMIT\TRAIN\DR7\MBTH0\SX392.WAV,mbth0,sx392,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SA1.WAV,mclk0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SA2.WAV,mclk0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SI1660.WAV,mclk0,si1660,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SI2290.WAV,mclk0,si2290,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SI650.WAV,mclk0,si650,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SX130.WAV,mclk0,sx130,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SX220.WAV,mclk0,sx220,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SX310.WAV,mclk0,sx310,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SX40.WAV,mclk0,sx40,dr7
datasets\TIMIT\TRAIN\DR7\MCLK0\SX400.WAV,mclk0,sx400,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SA1.WAV,mcre0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SA2.WAV,mcre0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SI1121.WAV,mcre0,si1121,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SI1725.WAV,mcre0,si1725,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SI1751.WAV,mcre0,si1751,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SX131.WAV,mcre0,sx131,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SX221.WAV,mcre0,sx221,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SX24.WAV,mcre0,sx24,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SX401.WAV,mcre0,sx401,dr7
datasets\TIMIT\TRAIN\DR7\MCRE0\SX41.WAV,mcre0,sx41,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SA1.WAV,mdcm0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SA2.WAV,mdcm0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SI1480.WAV,mdcm0,si1480,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SI2110.WAV,mdcm0,si2110,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SI850.WAV,mdcm0,si850,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SX130.WAV,mdcm0,sx130,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SX220.WAV,mdcm0,sx220,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SX310.WAV,mdcm0,sx310,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SX40.WAV,mdcm0,sx40,dr7
datasets\TIMIT\TRAIN\DR7\MDCM0\SX400.WAV,mdcm0,sx400,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SA1.WAV,mded0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SA2.WAV,mded0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SI1170.WAV,mded0,si1170,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SI1800.WAV,mded0,si1800,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SI540.WAV,mded0,si540,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SX180.WAV,mded0,sx180,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SX270.WAV,mded0,sx270,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SX360.WAV,mded0,sx360,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SX450.WAV,mded0,sx450,dr7
datasets\TIMIT\TRAIN\DR7\MDED0\SX90.WAV,mded0,sx90,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SA1.WAV,mdks0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SA2.WAV,mdks0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SI1066.WAV,mdks0,si1066,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SI1696.WAV,mdks0,si1696,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SI2326.WAV,mdks0,si2326,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SX166.WAV,mdks0,sx166,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SX256.WAV,mdks0,sx256,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SX346.WAV,mdks0,sx346,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SX436.WAV,mdks0,sx436,dr7
datasets\TIMIT\TRAIN\DR7\MDKS0\SX76.WAV,mdks0,sx76,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SA1.WAV,mdlc1,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SA2.WAV,mdlc1,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SI1435.WAV,mdlc1,si1435,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SI2065.WAV,mdlc1,si2065,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SI2144.WAV,mdlc1,si2144,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SX175.WAV,mdlc1,sx175,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SX265.WAV,mdlc1,sx265,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SX355.WAV,mdlc1,sx355,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SX445.WAV,mdlc1,sx445,dr7
datasets\TIMIT\TRAIN\DR7\MDLC1\SX85.WAV,mdlc1,sx85,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SA1.WAV,mdlm0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SA2.WAV,mdlm0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SI1234.WAV,mdlm0,si1234,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SI1864.WAV,mdlm0,si1864,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SI604.WAV,mdlm0,si604,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SX154.WAV,mdlm0,sx154,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SX244.WAV,mdlm0,sx244,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SX334.WAV,mdlm0,sx334,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SX424.WAV,mdlm0,sx424,dr7
datasets\TIMIT\TRAIN\DR7\MDLM0\SX64.WAV,mdlm0,sx64,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SA1.WAV,mdlr1,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SA2.WAV,mdlr1,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SI1299.WAV,mdlr1,si1299,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SI1929.WAV,mdlr1,si1929,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SI669.WAV,mdlr1,si669,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SX129.WAV,mdlr1,sx129,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SX219.WAV,mdlr1,sx219,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SX309.WAV,mdlr1,sx309,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SX39.WAV,mdlr1,sx39,dr7
datasets\TIMIT\TRAIN\DR7\MDLR1\SX399.WAV,mdlr1,sx399,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SA1.WAV,mdpb0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SA2.WAV,mdpb0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SI1760.WAV,mdpb0,si1760,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SI2126.WAV,mdpb0,si2126,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SI866.WAV,mdpb0,si866,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SX146.WAV,mdpb0,sx146,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SX236.WAV,mdpb0,sx236,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SX326.WAV,mdpb0,sx326,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SX416.WAV,mdpb0,sx416,dr7
datasets\TIMIT\TRAIN\DR7\MDPB0\SX56.WAV,mdpb0,sx56,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SA1.WAV,mfxs0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SA2.WAV,mfxs0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SI1674.WAV,mfxs0,si1674,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SI2225.WAV,mfxs0,si2225,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SI2304.WAV,mfxs0,si2304,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SX144.WAV,mfxs0,sx144,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SX234.WAV,mfxs0,sx234,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SX324.WAV,mfxs0,sx324,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SX414.WAV,mfxs0,sx414,dr7
datasets\TIMIT\TRAIN\DR7\MFXS0\SX54.WAV,mfxs0,sx54,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SA1.WAV,mgak0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SA2.WAV,mgak0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SI1036.WAV,mgak0,si1036,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SI1666.WAV,mgak0,si1666,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SI2296.WAV,mgak0,si2296,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SX136.WAV,mgak0,sx136,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SX226.WAV,mgak0,sx226,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SX316.WAV,mgak0,sx316,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SX406.WAV,mgak0,sx406,dr7
datasets\TIMIT\TRAIN\DR7\MGAK0\SX46.WAV,mgak0,sx46,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SA1.WAV,mgar0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SA2.WAV,mgar0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SI1212.WAV,mgar0,si1212,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SI1694.WAV,mgar0,si1694,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SI1842.WAV,mgar0,si1842,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SX132.WAV,mgar0,sx132,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SX222.WAV,mgar0,sx222,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SX312.WAV,mgar0,sx312,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SX402.WAV,mgar0,sx402,dr7
datasets\TIMIT\TRAIN\DR7\MGAR0\SX42.WAV,mgar0,sx42,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SA1.WAV,mgaw0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SA2.WAV,mgaw0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SI1165.WAV,mgaw0,si1165,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SI1802.WAV,mgaw0,si1802,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SI535.WAV,mgaw0,si535,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SX175.WAV,mgaw0,sx175,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SX265.WAV,mgaw0,sx265,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SX355.WAV,mgaw0,sx355,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SX445.WAV,mgaw0,sx445,dr7
datasets\TIMIT\TRAIN\DR7\MGAW0\SX85.WAV,mgaw0,sx85,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SA1.WAV,mgsl0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SA2.WAV,mgsl0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SI1164.WAV,mgsl0,si1164,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SI534.WAV,mgsl0,si534,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SI797.WAV,mgsl0,si797,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SX174.WAV,mgsl0,sx174,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SX264.WAV,mgsl0,sx264,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SX354.WAV,mgsl0,sx354,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SX444.WAV,mgsl0,sx444,dr7
datasets\TIMIT\TRAIN\DR7\MGSL0\SX84.WAV,mgsl0,sx84,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SA1.WAV,mhxl0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SA2.WAV,mhxl0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SI1772.WAV,mhxl0,si1772,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SI512.WAV,mhxl0,si512,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SI612.WAV,mhxl0,si612,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SX152.WAV,mhxl0,sx152,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SX242.WAV,mhxl0,sx242,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SX332.WAV,mhxl0,sx332,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SX422.WAV,mhxl0,sx422,dr7
datasets\TIMIT\TRAIN\DR7\MHXL0\SX62.WAV,mhxl0,sx62,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SA1.WAV,mjdg0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SA2.WAV,mjdg0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SI1042.WAV,mjdg0,si1042,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SI1672.WAV,mjdg0,si1672,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SI1705.WAV,mjdg0,si1705,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SX142.WAV,mjdg0,sx142,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SX232.WAV,mjdg0,sx232,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SX322.WAV,mjdg0,sx322,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SX412.WAV,mjdg0,sx412,dr7
datasets\TIMIT\TRAIN\DR7\MJDG0\SX52.WAV,mjdg0,sx52,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SA1.WAV,mjfr0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SA2.WAV,mjfr0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SI1605.WAV,mjfr0,si1605,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SI2235.WAV,mjfr0,si2235,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SI975.WAV,mjfr0,si975,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SX165.WAV,mjfr0,sx165,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SX255.WAV,mjfr0,sx255,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SX345.WAV,mjfr0,sx345,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SX435.WAV,mjfr0,sx435,dr7
datasets\TIMIT\TRAIN\DR7\MJFR0\SX75.WAV,mjfr0,sx75,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SA1.WAV,mjjm0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SA2.WAV,mjjm0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SI1251.WAV,mjjm0,si1251,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SI1457.WAV,mjjm0,si1457,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SI827.WAV,mjjm0,si827,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SX107.WAV,mjjm0,sx107,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SX17.WAV,mjjm0,sx17,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SX197.WAV,mjjm0,sx197,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SX287.WAV,mjjm0,sx287,dr7
datasets\TIMIT\TRAIN\DR7\MJJM0\SX377.WAV,mjjm0,sx377,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SA1.WAV,mjra0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SA2.WAV,mjra0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SI1236.WAV,mjra0,si1236,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SI1866.WAV,mjra0,si1866,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SI606.WAV,mjra0,si606,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SX156.WAV,mjra0,sx156,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SX246.WAV,mjra0,sx246,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SX336.WAV,mjra0,sx336,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SX426.WAV,mjra0,sx426,dr7
datasets\TIMIT\TRAIN\DR7\MJRA0\SX66.WAV,mjra0,sx66,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SA1.WAV,mkag0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SA2.WAV,mkag0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SI1609.WAV,mkag0,si1609,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SI2239.WAV,mkag0,si2239,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SI979.WAV,mkag0,si979,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SX169.WAV,mkag0,sx169,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SX259.WAV,mkag0,sx259,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SX30.WAV,mkag0,sx30,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SX439.WAV,mkag0,sx439,dr7
datasets\TIMIT\TRAIN\DR7\MKAG0\SX79.WAV,mkag0,sx79,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SA1.WAV,mkdb0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SA2.WAV,mkdb0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SI2132.WAV,mkdb0,si2132,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SI588.WAV,mkdb0,si588,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SI872.WAV,mkdb0,si872,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SX152.WAV,mkdb0,sx152,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SX242.WAV,mkdb0,sx242,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SX332.WAV,mkdb0,sx332,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SX422.WAV,mkdb0,sx422,dr7
datasets\TIMIT\TRAIN\DR7\MKDB0\SX62.WAV,mkdb0,sx62,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SA1.WAV,mmdg0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SA2.WAV,mmdg0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SI1780.WAV,mmdg0,si1780,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SI2035.WAV,mmdg0,si2035,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SI520.WAV,mmdg0,si520,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SX160.WAV,mmdg0,sx160,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SX250.WAV,mmdg0,sx250,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SX340.WAV,mmdg0,sx340,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SX430.WAV,mmdg0,sx430,dr7
datasets\TIMIT\TRAIN\DR7\MMDG0\SX70.WAV,mmdg0,sx70,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SA1.WAV,mntw0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SA2.WAV,mntw0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SI1068.WAV,mntw0,si1068,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SI1698.WAV,mntw0,si1698,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SI2328.WAV,mntw0,si2328,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SX168.WAV,mntw0,sx168,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SX202.WAV,mntw0,sx202,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SX258.WAV,mntw0,sx258,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SX348.WAV,mntw0,sx348,dr7
datasets\TIMIT\TRAIN\DR7\MNTW0\SX78.WAV,mntw0,sx78,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SA1.WAV,mrem0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SA2.WAV,mrem0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SI1591.WAV,mrem0,si1591,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SI511.WAV,mrem0,si511,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SI961.WAV,mrem0,si961,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SX151.WAV,mrem0,sx151,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SX241.WAV,mrem0,sx241,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SX331.WAV,mrem0,sx331,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SX421.WAV,mrem0,sx421,dr7
datasets\TIMIT\TRAIN\DR7\MREM0\SX61.WAV,mrem0,sx61,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SA1.WAV,mrlj1,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SA2.WAV,mrlj1,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SI1671.WAV,mrlj1,si1671,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SI2301.WAV,mrlj1,si2301,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SI2332.WAV,mrlj1,si2332,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SX141.WAV,mrlj1,sx141,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SX231.WAV,mrlj1,sx231,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SX321.WAV,mrlj1,sx321,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SX411.WAV,mrlj1,sx411,dr7
datasets\TIMIT\TRAIN\DR7\MRLJ1\SX51.WAV,mrlj1,sx51,dr7
